date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:30:27	45712/45712	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Nov%202022%2011:22:11%20GMT	https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html	F:/Shared/phishing_websites/phishing8/phishing8/storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html	(from )
00:30:28	204/204	---MCZ	200	added ('OK')	application/xml	date:Wed,%2021%20Dec%202022%2016:30:18%20GMT	https://storageapi-stg.fleek.co/robots.txt		(from )
00:30:28	85578/85578	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	F:/Shared/phishing_websites/phishing8/phishing8/ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:29	86709/86709	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-152b5%22	https://code.jquery.com/jquery-3.1.1.min.js	F:/Shared/phishing_websites/phishing8/phishing8/code.jquery.com/jquery-3.1.1.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:30	144877/144877	---MCZ	200	added ('OK')	text/css	etag:W/%22450fc463b8b1a349df717056fbb3e078%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	F:/Shared/phishing_websites/phishing8/phishing8/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:30	11026/11026	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2021%20Dec%202022%2016:30:20%20GMT	https://kit.fontawesome.com/585b051251.js	F:/Shared/phishing_websites/phishing8/phishing8/kit.fontawesome.com/585b051251.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:31	397/397	---MCZ	404	error ('Not%20Found')	application/xml	date:Wed,%2021%20Dec%202022%2016:30:21%20GMT	https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/css/hover.css	F:/Shared/phishing_websites/phishing8/phishing8/storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/css/hover.css	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:31	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a05089-4d7%22	https://storageapi-stg.fleek.co/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/Shared/phishing_websites/phishing8/phishing8/storageapi-stg.fleek.co/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:32	69597/69597	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-10fdd%22	https://code.jquery.com/jquery-3.2.1.slim.min.js	F:/Shared/phishing_websites/phishing8/phishing8/code.jquery.com/jquery-3.2.1.slim.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:33	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-4af4%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	F:/Shared/phishing_websites/phishing8/phishing8/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
00:30:33	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	F:/Shared/phishing_websites/phishing8/phishing8/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://storageapi-stg.fleek.co/6c5e0145-aee9-49fc-9228-08dde84ed78c-bucket/mm/Office.html)
