date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:36	275289/275289	---M--	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2008:30:24%20GMT	http://vodrurarda.gq/gjk/office/index.html	F:/Shared/phishing_websites/phishing32/phishing32/vodrurarda.gq/gjk/office/index.html	(from )
21:02:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Feb%202023%2013:02:33%20GMT	http://vodrurarda.gq/robots.txt		(from )
21:02:38	85578/85578	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	F:/Shared/phishing_websites/phishing32/phishing32/ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:39	86709/86709	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-152b5%22	https://code.jquery.com/jquery-3.1.1.min.js	F:/Shared/phishing_websites/phishing32/phishing32/code.jquery.com/jquery-3.1.1.min.js	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:41	54641/54641	---MCZ	200	added ('OK')	text/css	etag:W/%22251d28bd755f5269a4531df8a81d5664%22	https://use.fontawesome.com/releases/v5.7.0/css/all.css	F:/Shared/phishing_websites/phishing32/phishing32/use.fontawesome.com/releases/v5.7.0/css/all.css	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:41	271751/271751	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-42587%22	https://code.jquery.com/jquery-3.3.1.js	F:/Shared/phishing_websites/phishing32/phishing32/code.jquery.com/jquery-3.3.1.js	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:43	17453/17453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202020%2004:11:26%20GMT	http://vodrurarda.gq/gjk/office/images/bg.jpg	F:/Shared/phishing_websites/phishing32/phishing32/vodrurarda.gq/gjk/office/images/bg.jpg	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:43	1592/1592	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2004%20Sep%202021%2021:29:58%20GMT	http://vodrurarda.gq/gjk/office/images/key.svg	F:/Shared/phishing_websites/phishing32/phishing32/vodrurarda.gq/gjk/office/images/key.svg	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:43	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-4af4%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	F:/Shared/phishing_websites/phishing32/phishing32/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:44	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	F:/Shared/phishing_websites/phishing32/phishing32/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from http://vodrurarda.gq/gjk/office/index.html)
21:02:44	69597/69597	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262f659d6-10fdd%22	https://code.jquery.com/jquery-3.2.1.slim.min.js	F:/Shared/phishing_websites/phishing32/phishing32/code.jquery.com/jquery-3.2.1.slim.min.js	(from http://vodrurarda.gq/gjk/office/index.html)
